"Start Time","Duration","Run ID","Name","Source Type","Source Name","User","Status","batch_size","dropout","learning_rate","weight_decay","epoch","test_auroc","test_f1_macro","test_precision","test_recall","train_auroc","train_f1_macro","train_loss_epoch","train_loss_step","train_precision","train_recall","val_auroc","val_f1_macro","val_loss_epoch","val_loss_step","val_precision","val_recall"
"2025-03-21 17:32:30","3.2min","2b0e1df523fc4dd7b3b191821b98b6d9","powerful-crab-417","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","512","0.2","0.1","0.001","20","0.9164133071899414","0.5806565284729004","0.5880722999572754","0.5780777931213379","0.9789482355117798","0.7817531228065491","0.5867573618888855","0.5939220786094666","0.7816392183303833","0.7820444107055664","0.9172388315200806","0.5831971168518066","1.3897041082382202","1.461145043373108","0.5908833742141724","0.5803778171539307"
"2025-03-21 17:29:18","3.2min","a8e2b051d1d54e6f8d6c6cf4f6170662","loud-grub-788","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","512","0.2","0.1","0.001","20","0.9160229563713074","0.5713667869567871","0.585674524307251","0.5729333162307739","0.9778637886047363","0.7755746841430664","0.6007359623908997","0.6075902581214905","0.7755527496337891","0.7759666442871094","0.9169470071792603","0.5740868449211121","1.4020172357559204","1.9354369640350342","0.588079571723938","0.5758888721466064"
"2025-03-21 17:26:02","3.3min","a5ceff2be2334b1a8df5c962fb77abbe","stately-hound-279","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","512","0.2","0.1","0.001","20","0.9165844321250916","0.5769906044006348","0.5852696895599365","0.578511118888855","0.9782840013504028","0.7777222394943237","0.5946238040924072","0.6463617086410522","0.7777094841003418","0.7780666947364807","0.9171943664550781","0.577597975730896","1.4317573308944702","1.2961682081222534","0.5853116512298584","0.5792778134346008"
"2025-03-21 17:22:52","3.2min","3d15ce1ab82a4758a09c94f7de8dc7e1","vaunted-tern-800","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","512","0.2","0.1","0.001","20","0.9162805676460266","0.5796878337860107","0.5800602436065674","0.581488847732544","0.9777191281318665","0.776030957698822","0.6020501852035522","0.6787310838699341","0.7759951949119568","0.7763777375221252","0.9170207381248474","0.5822097063064575","1.3945732116699219","1.5324093103408813","0.5825611352920532","0.5841888785362244"
"2025-03-21 17:19:42","3.2min","23ce38e1f4534e9eb076fbc2da18aa85","glamorous-hen-523","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","512","0.2","0.1","0.001","20","0.9168909192085266","0.5789593458175659","0.5835645198822021","0.5819666385650635","0.9781002402305603","0.775620698928833","0.5988529324531555","0.6270562410354614","0.7755041122436523","0.775866687297821","0.9178528189659119","0.5819350481033325","1.4188557863235474","1.3014647960662842","0.5863884687423706","0.5847777724266052"
"2025-03-21 17:16:32","3.2min","7f4217c0eab546208090db8084772661","angry-wasp-638","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","512","0.2","0.1","0.001","20","0.9172813296318054","0.5840842127799988","0.5908704996109009","0.5819888710975647","0.9785599112510681","0.7795419692993164","0.5918669104576111","0.6672922968864441","0.779434323310852","0.779877781867981","0.9185871481895447","0.5871925354003906","1.421728253364563","1.5039294958114624","0.5937060117721558","0.5850000381469727"
"2025-03-21 17:13:23","3.2min","7daa2c74ad7447d7b5bd20edeb8a56b5","useful-bee-591","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","512","0.2","0.1","0.001","20","0.9164842963218689","0.5807251334190369","0.5882091522216797","0.5813777446746826","0.9779711961746216","0.7756316661834717","0.6003069281578064","0.6168450117111206","0.7755027413368225","0.7760666608810425","0.9179912805557251","0.5848897695541382","1.490617036819458","1.7127569913864136","0.5924466252326965","0.5857333540916443"
"2025-03-21 17:10:12","3.2min","83f9c5bd8ddf4d5c9d77ceb36cc0fc8b","whimsical-foal-580","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","512","0.2","0.1","0.001","20","0.9160990118980408","0.5760829448699951","0.579743504524231","0.5802333354949951","0.9775622487068176","0.7747000455856323","0.6028448939323425","0.6311438083648682","0.7744755744934082","0.7751444578170776","0.9168708920478821","0.5790505409240723","1.4353770017623901","1.151807427406311","0.5826658606529236","0.58278888463974"
"2025-03-21 17:07:03","3.2min","5168d78ab5a34e668794abcf0457e7f0","inquisitive-mule-5","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","512","0.2","0.1","0.001","20","0.9154675602912903","0.5685873031616211","0.5860670804977417","0.5693777799606323","0.9781414270401001","0.7788758873939514","0.5967584848403931","0.6303179860115051","0.7787792086601257","0.7791999578475952","0.916158139705658","0.5704697370529175","1.4981755018234253","1.7194700241088867","0.5880526304244995","0.5709221959114075"
"2025-03-21 17:03:52","3.2min","470b51670911418a9a21d850a9a80681","awesome-finch-89","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","512","0.2","0.1","0.001","20","0.9140974283218384","0.5728607177734375","0.5839903354644775","0.5725222229957581","0.9768032431602478","0.7717368602752686","0.6142890453338623","0.6969829797744751","0.7716454267501831","0.7721221446990967","0.9150091409683228","0.5739972591400146","1.4632364511489868","1.7680656909942627","0.5850534439086914","0.5740333199501038"
