"Start Time","Duration","Run ID","Name","Source Type","Source Name","User","Status","batch_size","dropout","learning_rate","weight_decay","epoch","test_auroc","test_f1_macro","test_precision","test_recall","train_auroc","train_f1_macro","train_loss_epoch","train_loss_step","train_precision","train_recall","val_auroc","val_f1_macro","val_loss_epoch","val_loss_step","val_precision","val_recall"
"2025-03-21 16:30:21","25.9min","f7ea9f0b7467483b99feb3730c2fe36c","powerful-crab-417","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","512","0.2","0.0014454397707459282","0.001","41","0.9107349514961243","0.55082106590271","0.5577150583267212","0.5521667003631592","0.908872127532959","0.5491104125976562","1.2369152307510376","1.2404060363769531","0.5474879145622253","0.5525000095367432","0.9128662347793579","0.5561411380767822","1.2237467765808105","1.173822045326233","0.5630689859390259","0.5574777722358704"
"2025-03-21 16:24:17","6.1min","32bb2b93f529458499b60dc957350a40","loud-grub-788","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","512","0.2","0.0014454397707459282","0.001","20","0.8982226252555847","0.5178290009498596","0.5170334577560425","0.5236555337905884","0.8957878351211548","0.5141221880912781","1.3240602016448975","1.3472657203674316","0.5124309062957764","0.5178666710853577","0.8995411992073059","0.5203607678413391","1.306304693222046","1.082736611366272","0.5195009708404541","0.526199996471405"
"2025-03-21 16:18:13","6.1min","afc0f07d765a41abb902cfb2411c1738","stately-hound-279","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","512","0.2","0.0014454397707459282","0.001","20","0.8973528742790222","0.5198546051979065","0.5238113403320312","0.5223110914230347","0.8951082229614258","0.5140565633773804","1.3265089988708496","1.3045711517333984","0.5122762322425842","0.517822265625","0.8983333706855774","0.5205118656158447","1.3136869668960571","1.32826566696167","0.5241072773933411","0.5233110785484314"
"2025-03-21 16:12:11","6.0min","1718c911f4c649c7b358f436cd1b6ffb","vaunted-tern-800","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","512","0.2","0.0014454397707459282","0.001","20","0.8984991312026978","0.5168823599815369","0.5179018974304199","0.5231778025627136","0.8938461542129517","0.5082299709320068","1.3351246118545532","1.3928210735321045","0.5064001679420471","0.5121889114379883","0.8997378349304199","0.5213319659233093","1.3065698146820068","1.0804238319396973","0.5223401784896851","0.5274111032485962"
"2025-03-21 16:06:09","6.0min","20a58686fcf34d46ae0aa1203a252fa4","glamorous-hen-523","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","512","0.2","0.0014454397707459282","0.001","20","0.9004284143447876","0.5289610624313354","0.5310745239257812","0.5301222205162048","0.894648015499115","0.5124911665916443","1.3284624814987183","1.2586050033569336","0.5105133056640625","0.5164332985877991","0.901728093624115","0.5323675870895386","1.2915632724761963","1.1193737983703613","0.5348619222640991","0.5334444642066956"
"2025-03-21 16:00:06","6.1min","b7131291340946ebae8564cce7d31320","angry-wasp-638","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","512","0.2","0.0014454397707459282","0.001","20","0.900007426738739","0.5257073640823364","0.5275571346282959","0.5275111198425293","0.8953113555908203","0.5127291679382324","1.3268249034881592","1.3400163650512695","0.5107922554016113","0.5167778134346008","0.9006881713867188","0.5285239219665527","1.2968904972076416","1.0194767713546753","0.5305429100990295","0.5303555727005005"
"2025-03-21 15:54:03","6.0min","44ead4fbe08249a788baba1ed91515c8","useful-bee-591","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","512","0.2","0.0014454397707459282","0.001","20","0.9000608325004578","0.5217176675796509","0.5241191983222961","0.5246777534484863","0.8953952789306641","0.5143437385559082","1.324583649635315","1.352303385734558","0.5125095844268799","0.5178444385528564","0.9014495015144348","0.5234652161598206","1.2944605350494385","1.1300630569458008","0.5251201391220093","0.5267221927642822"
"2025-03-21 15:48:00","6.0min","d99fe68bd0fe47bb903d9b3db6b151d0","whimsical-foal-580","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","512","0.2","0.0014454397707459282","0.001","20","0.8990101218223572","0.5170510411262512","0.5195085406303406","0.5231000185012817","0.8948463797569275","0.5120324492454529","1.329829454421997","1.3887566328048706","0.5102188587188721","0.5158777832984924","0.9002779126167297","0.5202675461769104","1.3022035360336304","1.1895049810409546","0.5227798223495483","0.526533305644989"
"2025-03-21 15:42:05","5.9min","f7486d4c0d9c4051b4f736cd0b84d334","inquisitive-mule-5","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","512","0.2","0.0014454397707459282","0.001","20","0.8987712860107422","0.5151726007461548","0.521240234375","0.521755576133728","0.8945067524909973","0.5121020078659058","1.3301520347595215","1.3481708765029907","0.5103027820587158","0.5162111520767212","0.9000410437583923","0.5157267451286316","1.3112528324127197","1.324247121810913","0.5218449234962463","0.5226666927337646"
"2025-03-21 15:35:58","6.1min","8381cc6363564be296ff13265dddbf2f","awesome-finch-89","LOCAL","c:\Users\SPCX\Desktop\github-repositories\dl-cnn\.venv\Lib\site-packages\ipykernel_launcher.py","SPCX","FINISHED","512","0.2","0.0014454397707459282","0.001","20","0.89691561460495","0.5132434368133545","0.5223286151885986","0.5179555416107178","0.89443439245224","0.5116158127784729","1.3321064710617065","1.328249454498291","0.5097895860671997","0.5156444311141968","0.8985251784324646","0.5155072212219238","1.3258975744247437","1.5485082864761353","0.5247858166694641","0.5209222435951233"
